R_hidden_grid_Ohm,RMSE_R_hidden,L_grid_H,L_grid_mH,RMSE_L,C_grid_F,C_grid_nF,RMSE_C
10.661245040240479,0.046096844597738905,0.0074410381538915086,7.441038153891508,0.016747085944491816,1.6487863758112295e-07,164.87863758112294,0.044783989878764835
10.9227248517068,0.04559812410335074,0.007462369366946143,7.462369366946143,0.01665134117690647,1.6535129492727046e-07,165.35129492727046,0.04434655009570287
11.184204663173123,0.0451000374467017,0.007483700580000777,7.483700580000777,0.016555800994561505,1.6582395227341797e-07,165.82395227341797,0.04391222273932529
11.445684474639444,0.044602587102873556,0.007505031793055411,7.505031793055411,0.016460464446029544,1.6629660961956549e-07,166.2966096195655,0.04348097525803546
11.707164286105765,0.04410577569001679,0.007526363006110045,7.526363006110045,0.016365330613058237,1.66769266965713e-07,166.769266965713,0.043052775572067825
11.968644097572087,0.04360960597692116,0.007547694219164679,7.547694219164679,0.016270398611682495,1.672419243118605e-07,167.24192431186052,0.04262759206879656
12.230123909038408,0.04311408089107597,0.0075690254322193125,7.569025432219313,0.01617566759336659,1.6771458165800802e-07,167.71458165800803,0.042205393598142356
12.491603720504731,0.04261920352725518,0.007590356645273947,7.590356645273947,0.016081136746177668,1.681872390041555e-07,168.18723900415551,0.041786149468078605
12.753083531971052,0.042124977156670795,0.007611687858328581,7.6116878583285805,0.015986805295991478,1.6865989635030302e-07,168.65989635030303,0.04136982944023887
13.014563343437374,0.04163140523673593,0.007633019071383215,7.633019071383215,0.015892672507731912,1.6913255369645053e-07,169.13255369645054,0.040956403725627526
13.276043154903697,0.04113849142148609,0.007654350284437849,7.654350284437849,0.015798737686644717,1.6960521104259804e-07,169.60521104259803,0.04054584298043482
13.537522966370018,0.040646239572710144,0.007675681497492483,7.675681497492483,0.015705000179607114,1.7007786838874555e-07,170.07786838874554,0.040138118301959104
13.799002777836339,0.04015465377184899,0.007697012710547117,7.697012710547117,0.015611459376474627,1.7055052573489306e-07,170.55052573489306,0.03973320122463764
14.06048258930266,0.03966373833272121,0.007718343923601751,7.7183439236017515,0.015518114711465877,1.7102318308104058e-07,171.02318308104057,0.03933106371618823
14.321962400768982,0.03917349781514575,0.0077396751366563855,7.739675136656386,0.015424965664587379,1.714958404271881e-07,171.49584042718809,0.03893167817386423
14.583442212235305,0.03868393703953427,0.00776100634971102,7.761006349711019,0.015332011763098969,1.719684977733356e-07,171.9684977733356,0.0385350174208248
14.844922023701626,0.038195061102533234,0.007782337562765653,7.782337562765653,0.015239252583021877,1.724411551194831e-07,172.4411551194831,0.038141054702623196
15.106401835167947,0.03770687539380598,0.007803668775820287,7.803668775820287,0.015146687750690597,1.7291381246563062e-07,172.91381246563063,0.03774976368381558
15.36788164663427,0.037219385614050825,0.007824999988874922,7.824999988874922,0.015054316944350297,1.7338646981177813e-07,173.38646981177814,0.037361118444693205
15.629361458100592,0.036732597794360576,0.007846331201929556,7.846331201929556,0.014962139895801063,1.7385912715792565e-07,173.85912715792566,0.036975093478140666
15.890841269566913,0.036246518317043765,0.00786766241498419,7.86766241498419,0.01487015639209105,1.7433178450407316e-07,174.33178450407317,0.0365916636866234
16.152321081033236,0.03576115393803209,0.007888993628038823,7.888993628038823,0.014778366277259787,1.7480444185022067e-07,174.80444185022066,0.03621080437930787
16.413800892499555,0.03527651181101939,0.007910324841093457,7.910324841093457,0.014686769454133702,1.7527709919636815e-07,175.27709919636814,0.03583249126931731
16.67528070396588,0.0347925995134863,0.007931656054148091,7.931656054148091,0.014595365886175798,1.7574975654251567e-07,175.74975654251566,0.03545670047112726
16.936760515432198,0.03430942507478365,0.007952987267202725,7.952987267202725,0.014504155599390835,1.7622241388866318e-07,176.22241388866317,0.0350834084981044
