R_hidden_grid_Ohm,RMSE_R_hidden,L_grid_H,L_grid_mH,RMSE_L,C_grid_F,C_grid_nF,RMSE_C
14.35814028708643,0.1876615127242579,0.00872531633506799,8.725316335067989,0.09672883600813947,1.4422161236734697e-07,144.22161236734698,0.1359063875449924
14.710290884985985,0.18481292882706718,0.008750329186482423,8.750329186482423,0.09605461676104537,1.4463505224990985e-07,144.63505224990985,0.1347006891612045
15.062441482885541,0.1819912975695597,0.008775342037896854,8.775342037896854,0.09538066916191539,1.450484921324727e-07,145.0484921324727,0.1334978544485384
15.414592080785097,0.17919623456944583,0.008800354889311288,8.800354889311288,0.09470701467571681,1.4546193201503558e-07,145.4619320150356,0.1322979728304143
15.766742678684652,0.17642736291223096,0.008825367740725721,8.82536774072572,0.0940336745254418,1.4587537189759843e-07,145.87537189759843,0.13110113216147729
16.11889327658421,0.1736843129711823,0.008850380592140154,8.850380592140155,0.09336066967809675,1.462888117801613e-07,146.2888117801613,0.1299074186544173
16.471043874483765,0.17096672223284187,0.008875393443554586,8.875393443554586,0.0926880208303763,1.4670225166272419e-07,146.7022516627242,0.12871691681041456
16.82319447238332,0.16827423512790293,0.00890040629496902,8.90040629496902,0.09201574839405113,1.4711569154528704e-07,147.11569154528704,0.12752970935325625
17.175345070282876,0.16560650286728054,0.008925419146383453,8.925419146383453,0.09134387248110244,1.4752913142784992e-07,147.5291314278499,0.12634587716716253
17.527495668182432,0.16296318328320994,0.008950431997797884,8.950431997797883,0.09067241288863404,1.4794257131041277e-07,147.94257131041277,0.12516549923835055
17.879646266081988,0.16034394067522054,0.008975444849212318,8.975444849212318,0.09000138908359549,1.4835601119297565e-07,148.35601119297564,0.12398865260035469
18.231796863981543,0.15774844566083457,0.009000457700626751,9.00045770062675,0.08933082018735086,1.487694510755385e-07,148.7694510755385,0.12281541228311565
18.5839474618811,0.15517637503085396,0.009025470552041184,9.025470552041185,0.08866072496012635,1.4918289095810138e-07,149.18289095810138,0.12164585126583789
18.936098059780655,0.15262741160910193,0.009050483403455616,9.050483403455615,0.08799112178537255,1.4959633084066426e-07,149.59633084066425,0.12048004043361324
19.28824865768021,0.15010124411649448,0.00907549625487005,9.07549625487005,0.08732202865407655,1.500097707232271e-07,150.00977072322712,0.11931804853779454
19.640399255579766,0.14759756703932658,0.009100509106284483,9.100509106284482,0.08665346314906004,1.5042321060579e-07,150.42321060579,0.11815994216009992
19.99254985347932,0.14511608050166072,0.009125521957698914,9.125521957698915,0.08598544242929901,1.5083665048835284e-07,150.83665048835283,0.11700578568042141
20.344700451378877,0.1426564901417184,0.009150534809113348,9.150534809113347,0.08531798321430172,1.5125009037091572e-07,151.25009037091573,0.11585564124830132
