R_hidden_Ohm,RMSE_R_hidden,L_H,L_mH,RMSE_L,C_F,C_nF,RMSE_C
0.0,0.33269933201242746,0.005,5.0,0.1861457982393127,1e-07,100.0,0.26435264645338014
0.40080160320641284,0.32769742128365276,0.005030060120240481,5.030060120240481,0.18561567473361046,1.0060120240480961e-07,100.60120240480961,0.2627787370858182
0.8016032064128257,0.3227629957051563,0.005060120240480962,5.060120240480962,0.18508169157959178,1.0120240480961923e-07,101.20240480961922,0.26119484147562244
1.2024048096192386,0.317894664620712,0.005090180360721443,5.090180360721443,0.18454381444586374,1.0180360721442886e-07,101.80360721442887,0.25960121893024124
1.6032064128256514,0.3130910764443964,0.005120240480961924,5.1202404809619235,0.1840020114555023,1.0240480961923848e-07,102.40480961923848,0.25799815223833494
2.0040080160320644,0.30835091726191716,0.005150300601202405,5.150300601202405,0.1834562532181534,1.0300601202404809e-07,103.00601202404809,0.2563859435813852
2.404809619238477,0.30367290949302744,0.005180360721442886,5.180360721442885,0.182906512855718,1.0360721442885771e-07,103.6072144288577,0.25476491021498365
2.80561122244489,0.2990558106118866,0.0052104208416833666,5.210420841683367,0.18235276602170575,1.0420841683366733e-07,104.20841683366733,0.2531353800625436
3.2064128256513027,0.2944984119224169,0.0052404809619238475,5.240480961923847,0.18179499091437273,1.0480961923847696e-07,104.80961923847696,0.2514976873499747
3.6072144288577155,0.28999953738587575,0.005270541082164328,5.270541082164328,0.18123316828378966,1.0541082164328657e-07,105.41082164328657,0.24985216839342797
4.008016032064129,0.2855580424980246,0.005300601202404809,5.30060120240481,0.18066728143301572,1.0601202404809619e-07,106.0120240480962,0.2481991576345325
4.408817635270541,0.2811728132134294,0.005330661322645291,5.330661322645291,0.1800973162135759,1.066132264529058e-07,106.6132264529058,0.24653898399947693
4.809619238476954,0.2768427649145671,0.005360721442885772,5.360721442885772,0.17952326101546545,1.0721442885771542e-07,107.21442885771542,0.2448719676405597
5.210420841683367,0.27256684142354454,0.005390781563126253,5.390781563126253,0.17894510675192174,1.0781563126252505e-07,107.81563126252506,0.24319841710200776
5.61122244488978,0.2683440140543612,0.005420841683366734,5.420841683366734,0.1783628468392221,1.0841683366733467e-07,108.41683366733467,0.24151862693635917
6.012024048096192,0.2641732807037627,0.005450901803607215,5.4509018036072145,0.17777647717177963,1.0901803607214429e-07,109.01803607214428,0.23983287578379092
6.412825651302605,0.2600536649788408,0.005480961923847696,5.480961923847696,0.177185996092818,1.096192384769539e-07,109.6192384769539,0.2381414249146023
6.813627254509019,0.255984215359636,0.005511022044088177,5.511022044088176,0.17659140436091664,1.1022044088176352e-07,110.22044088176352,0.23644451722467652
7.214428857715431,0.2519640043950977,0.005541082164328658,5.541082164328658,0.17599270511271914,1.1082164328657314e-07,110.82164328657313,0.234742376665115
7.615230460921844,0.24799212793084374,0.0055711422845691385,5.571142284569138,0.17538990382210154,1.1142284569138275e-07,111.42284569138275,0.23303520808027126
8.016032064128257,0.24406770436724626,0.005601202404809619,5.601202404809619,0.1747830082560965,1.1202404809619238e-07,112.02404809619239,0.23132319742298538
8.41683366733467,0.2401898739464503,0.0056312625250501,5.631262525050101,0.1741720284278644,1.12625250501002e-07,112.625250501002,0.2296065123117867
8.817635270541082,0.23635779806700719,0.005661322645290581,5.661322645290581,0.17355697654699845,1.1322645290581162e-07,113.22645290581161,0.22788530289203157
9.218436873747494,0.23257065862487067,0.005691382765531062,5.6913827655310625,0.1729378669674433,1.1382765531062123e-07,113.82765531062124,0.22615970296123455
9.619238476953909,0.2288276573795762,0.005721442885771543,5.721442885771543,0.1723147161332959,1.1442885771543085e-07,114.42885771543085,0.22442983131807898
10.02004008016032,0.22512801534447943,0.005751503006012024,5.751503006012024,0.17168754252274826,1.1503006012024048e-07,115.03006012024048,0.22269579329463574
10.420841683366733,0.22147097219999287,0.005781563126252505,5.781563126252505,0.17105636659041862,1.156312625250501e-07,115.63126252505009,0.2209576824320561
10.821643286573147,0.21785578572881276,0.005811623246492986,5.811623246492986,0.17042121070830457,1.1623246492985971e-07,116.23246492985972,0.219215582261329
11.22244488977956,0.21428173127218142,0.005841683366733467,5.841683366733466,0.16978209910557823,1.1683366733466933e-07,116.83366733466933,0.21746956815251936
11.623246492985972,0.21074810120627813,0.005871743486973948,5.871743486973948,0.1691390578074289,1.1743486973947895e-07,117.43486973947894,0.2157197091981417
12.024048096192384,0.20725420443788012,0.005901803607214429,5.901803607214429,0.16849211457314442,1.1803607214428858e-07,118.03607214428858,0.2139660700989019
12.424849699398798,0.20379936591847678,0.00593186372745491,5.9318637274549095,0.16784129883360763,1.186372745490982e-07,118.6372745490982,0.21220871302288524
12.82565130260521,0.20038292617606435,0.0059619238476953905,5.961923847695391,0.16718664162837055,1.192384769539078e-07,119.2384769539078,0.2104476994123142
13.226452905811623,0.19700424086388432,0.005991983967935871,5.991983967935871,0.16652817554245497,1.1983967935871744e-07,119.83967935871745,0.20868309171518487
13.627254509018037,0.19366268032541117,0.006022044088176352,6.022044088176353,0.16586593464301475,1.2044088176352704e-07,120.44088176352705,0.20691495502234122
14.02805611222445,0.19035762917492435,0.006052104208416833,6.052104208416833,0.16519995441598267,1.2104208416833667e-07,121.04208416833667,0.2051433585938156
14.428857715430862,0.1870884858930385,0.006082164328657314,6.082164328657314,0.16453027170281437,1.2164328657314628e-07,121.64328657314628,0.20336837726148285
14.829659318637274,0.18385466243659504,0.006112224448897795,6.112224448897795,0.1638569246374293,1.222444889779559e-07,122.24448897795591,0.20159009269819053
15.230460921843688,0.18065558386234853,0.006142284569138277,6.142284569138277,0.1631799525834415,1.228456913827655e-07,122.84569138276551,0.199808594546497
15.6312625250501,0.17749068796391257,0.006172344689378758,6.1723446893787575,0.16249939607176345,1.2344689378757514e-07,123.44689378757514,0.19802398140291336
16.032064128256515,0.17435942492145587,0.006202404809619239,6.202404809619239,0.16181529673865858,1.2404809619238477e-07,124.04809619238478,0.1962363616560862
16.432865731462925,0.1712612569636656,0.00623246492985972,6.232464929859719,0.1611276972643147,1.2464929859719437e-07,124.64929859719437,0.1944458541796275
16.83366733466934,0.16819565804152287,0.006262525050100201,6.2625250501002006,0.1604366413120023,1.25250501002004e-07,125.250501002004,0.19265258888229184
17.234468937875754,0.16516211351345758,0.0062925851703406815,6.292585170340682,0.15974217346788114,1.2585170340681363e-07,125.85170340681364,0.19085670711989966
17.635270541082164,0.16216011984147444,0.006322645290581162,6.322645290581162,0.1590443391815132,1.2645290581162324e-07,126.45290581162324,0.18905836197480294
18.03607214428858,0.15918918429786472,0.006352705410821643,6.352705410821644,0.15834318470714112,1.2705410821643287e-07,127.05410821643287,0.18725771840980784
18.43687374749499,0.15624882468214274,0.006382765531062124,6.382765531062124,0.15763875704578725,1.2765531062124247e-07,127.65531062124248,0.18545495330429868
18.837675350701403,0.15333856904786286,0.006412825651302605,6.412825651302605,0.15693110388823142,1.282565130260521e-07,128.2565130260521,0.18365025538088983
19.238476953907817,0.1504579554390015,0.006442885771543086,6.442885771543086,0.15622027355892318,1.288577154308617e-07,128.8577154308617,0.18184382503128044
19.639278557114228,0.14760653163560195,0.006472945891783567,6.472945891783567,0.15550631496088788,1.2945891783567134e-07,129.45891783567134,0.18003587405012822
20.04008016032064,0.14478385490840684,0.006503006012024048,6.503006012024048,0.15478927752168486,1.3006012024048097e-07,130.06012024048096,0.17822662528573577
20.440881763527056,0.14198949178222198,0.006533066132264529,6.533066132264529,0.15406921114047947,1.3066132264529057e-07,130.66132264529057,0.17641631221617116
