R_hidden_Ohm,RMSE_R_hidden,L_H,L_mH,RMSE_L,C_F,C_nF,RMSE_C
0.0,0.24377401851012137,0.005,5.0,0.12799116315449421,1e-07,100.0,0.2346540192818375
0.40080160320641284,0.24161925334563455,0.005030060120240481,5.030060120240481,0.1274556453283285,1.0060120240480961e-07,100.60120240480961,0.23205592629008306
0.8016032064128257,0.23947487641861373,0.005060120240480962,5.060120240480962,0.12692025909300014,1.0120240480961923e-07,101.20240480961922,0.22947014461214782
1.2024048096192386,0.23734081305433266,0.005090180360721443,5.090180360721443,0.12638500384791032,1.0180360721442886e-07,101.80360721442887,0.22689695206717406
1.6032064128256514,0.2352169893119496,0.005120240480961924,5.1202404809619235,0.1258498790895862,1.0240480961923848e-07,102.40480961923848,0.22433662021353504
2.0040080160320644,0.23310333197604888,0.005150300601202405,5.150300601202405,0.12531488441508384,1.0300601202404809e-07,103.00601202404809,0.22178941422189666
2.404809619238477,0.23099976854831938,0.005180360721442886,5.180360721442885,0.12478001952530555,1.0360721442885771e-07,103.6072144288577,0.21925559275759274
2.80561122244489,0.22890622723937193,0.0052104208416833666,5.210420841683367,0.12424528422822718,1.0420841683366733e-07,104.20841683366733,0.21673540787193268
3.2064128256513027,0.22682263696069233,0.0052404809619238475,5.240480961923847,0.12371067844203194,1.0480961923847696e-07,104.80961923847696,0.21422910490207953
3.6072144288577155,0.2247489273167298,0.005270541082164328,5.270541082164328,0.12317620219814752,1.0541082164328657e-07,105.41082164328657,0.21173692237914993
4.008016032064129,0.2226850285971177,0.005300601202404809,5.30060120240481,0.12264185564418305,1.0601202404809619e-07,106.0120240480962,0.20925909194420603
4.408817635270541,0.22063087176902782,0.005330661322645291,5.330661322645291,0.12210763904676207,1.066132264529058e-07,106.6132264529058,0.2067958382718309
4.809619238476954,0.21858638846965422,0.005360721442885772,5.360721442885772,0.12157355279424946,1.0721442885771542e-07,107.21442885771542,0.20434737900099548
5.210420841683367,0.2165515109988277,0.005390781563126253,5.390781563126253,0.12103959739936818,1.0781563126252505e-07,107.81563126252506,0.201913924672949
5.61122244488978,0.21452617231175855,0.005420841683366734,5.420841683366734,0.12050577350170345,1.0841683366733467e-07,108.41683366733467,0.19949567867588525
6.012024048096192,0.2125103060119074,0.005450901803607215,5.4509018036072145,0.11997208187009176,1.0901803607214429e-07,109.01803607214428,0.197092837196157
6.412825651302605,0.21050384634398212,0.005480961923847696,5.480961923847696,0.11943852340489176,1.096192384769539e-07,109.6192384769539,0.19470558917583375
6.813627254509019,0.2085067281870625,0.005511022044088177,5.511022044088176,0.11890509914013442,1.1022044088176352e-07,110.22044088176352,0.19233411627641728
7.214428857715431,0.20651888704784857,0.005541082164328658,5.541082164328658,0.11837181024555055,1.1082164328657314e-07,110.82164328657313,0.18997859284854843
7.615230460921844,0.20454025905403442,0.0055711422845691385,5.571142284569138,0.11783865802847313,1.1142284569138275e-07,111.42284569138275,0.18763918590755913
8.016032064128257,0.2025707809478065,0.005601202404809619,5.601202404809619,0.1173056439356123,1.1202404809619238e-07,112.02404809619239,0.18531605511473814
8.41683366733467,0.20061039007946566,0.0056312625250501,5.631262525050101,0.11677276955470138,1.12625250501002e-07,112.625250501002,0.1830093527641973
8.817635270541082,0.198659024401172,0.005661322645290581,5.661322645290581,0.11624003661601176,1.1322645290581162e-07,113.22645290581161,0.1807192237752377
9.218436873747494,0.1967166224608147,0.005691382765531062,5.6913827655310625,0.11570744699373542,1.1382765531062123e-07,113.82765531062124,0.1784458056901296
9.619238476953909,0.1947831233960036,0.005721442885771543,5.721442885771543,0.11517500270723315,1.1442885771543085e-07,114.42885771543085,0.17618922867722894
10.02004008016032,0.19285846692818495,0.005751503006012024,5.751503006012024,0.1146427059221476,1.1503006012024048e-07,115.03006012024048,0.1739496155393645
10.420841683366733,0.19094259335688027,0.005781563126252505,5.781563126252505,0.11411055895137943,1.156312625250501e-07,115.63126252505009,0.17172708172743725
10.821643286573147,0.1890354435540493,0.005811623246492986,5.811623246492986,0.113578564255926,1.1623246492985971e-07,116.23246492985972,0.16952173535917764
11.22244488977956,0.1871369589585766,0.005841683366733467,5.841683366733466,0.11304672444558148,1.1683366733466933e-07,116.83366733466933,0.16733367724301398
11.623246492985972,0.1852470815708841,0.005871743486973948,5.871743486973948,0.11251504227949753,1.1743486973947895e-07,117.43486973947894,0.16516300090700614
12.024048096192384,0.1833657539476679,0.005901803607214429,5.901803607214429,0.11198352066660432,1.1803607214428858e-07,118.03607214428858,0.16300979263279947
12.424849699398798,0.18149291919676216,0.00593186372745491,5.9318637274549095,0.11145216266589096,1.186372745490982e-07,118.6372745490982,0.16087413149455707
12.82565130260521,0.17962852097213058,0.0059619238476953905,5.961923847695391,0.11092097148654564,1.192384769539078e-07,119.2384769539078,0.1587560894028235
